"date","plot_code","spp_code","USDA_name","num_hits","cover"
"1992-07-13","DCC3","MINBIF","Minuartia biflora",4,2.5641
"1992-07-13","DCC3","OREALP","Oreoxis alpina ssp. alpina",12,7.6923
"1992-07-13","DCC3","PHLSIB","Phlox pulvinata",5,3.2051
"1992-07-13","DCC3","SAXRHO","Saxifraga rhomboidea",1,0.641
"1992-07-13","DCC3","SEDLAN","Sedum lanceolatum",1,0.641
"1992-07-13","DCC3","SELDEN","Selaginella densa var. scopulorum",7,4.4872
"1992-07-13","DCC3","THLMON","Noccaea fendleri ssp. glauca",1,0.641
"1992-07-13","DCC3","CALPUR","Calamagrostis purpurascens",2,1.2821
"1992-07-13","DCC3","CARRUP","Carex rupestris var. drummondiana",11,7.0513
"1992-07-13","DCC3","KOBMYO","Kobresia myosuroides",69,44.2308
"1992-07-13","DCC3","POAGLA","Poa glauca ssp. rupicola",1,0.641
"1992-07-13","DCC3","BAREEE",NaN,10,6.4103
"1992-07-28","WCC3","ACOROS","Geum rossii var. turbinatum",6,3.0151
"1992-07-28","WCC3","ALLGEY","Allium geyeri",1,0
"1992-07-28","WCC3","ARTSCO","Artemisia scopulorum",10,5.0251
"1992-07-28","WCC3","BISBIS","Polygonum bistortoides",9,4.5226
"1992-07-28","WCC3","BISVIV","Polygonum viviparum",6,3.0151
"1992-07-28","WCC3","CALLEP","Caltha leptosepala",38,19.0955
"1992-07-28","WCC3","CLERHO","Rhodiola rhodantha",1,0
"1992-07-28","WCC3","DODPUL","Dodecatheon pulchellum",5,2.5126
"1992-07-28","WCC3","GENALG","Gentiana algida",11,5.5276
"1992-07-28","WCC3","RHOINT","Rhodiola integrifolia",6,3.0151
"1992-07-28","WCC3","CARNIG","Carex nigricans",1,0.5025
"1992-07-28","WCC3","CARSCO","Carex scopulorum var. scopulorum",93,46.7337
"1992-07-28","WCC3","DESCAE","Deschampsia cespitosa",8,4.0201
"1992-07-28","WCC3","JUNDRU","Juncus drummondii",2,1.005
"1992-07-28","WCC3","POASPP","Poa",1,0
"1992-07-28","WCC3","BAREEE",NaN,2,1.005
"1992-07-28","WCC3","GENPRO","Gentiana prostrata",2,1.005
"1992-07-14","DCC4","ACOROS","Geum rossii var. turbinatum",3,1.8072
"1992-07-14","DCC4","ALLGEY","Allium geyeri",4,2.4096
"1992-07-14","DCC4","AREFEN","Arenaria fendleri var. tweedyi",1,0.6024
"1992-07-14","DCC4","ARTSCO","Artemisia scopulorum",2,1.2048
"1992-07-14","DCC4","BISBIS","Polygonum bistortoides",3,1.8072
"1992-07-14","DCC4","BISVIV","Polygonum viviparum",2,1.2048
"1992-07-14","DCC4","CAMROT","Campanula rotundifolia",2,1.2048
"1992-07-14","DCC4","CASOCC","Castilleja occidentalis",1,0
"1992-07-14","DCC4","ERIARE","Eritrichium nanum",1,0.6024
"1992-07-14","DCC4","HYMACA","Tetraneuris acaulis var. caespitosa",6,3.6145
"1992-07-14","DCC4","LLOSER","Lloydia serotina",6,3.6145
"1992-07-14","DCC4","MINBIF","Minuartia biflora",9,5.4217
"1992-07-14","DCC4","OREALP","Oreoxis alpina ssp. alpina",14,8.4337
"1992-07-14","DCC4","PHLSIB","Phlox pulvinata",1,0.6024
"1992-07-14","DCC4","SEDLAN","Sedum lanceolatum",1,0.6024
"1992-07-14","DCC4","SELDEN","Selaginella densa var. scopulorum",1,0
"1992-07-14","DCC4","SILACA","Silene acaulis var. subacaulescens",1,0.6024
"1992-07-14","DCC4","TRIDAS","Trifolium dasyphyllum",3,1.8072
"1992-07-14","DCC4","CALPUR","Calamagrostis purpurascens",1,0.6024
"1992-07-14","DCC4","CARRUP","Carex rupestris var. drummondiana",28,16.8675
"1992-07-14","DCC4","FESBRA","Festuca brachyphylla",1,0
"1992-07-14","DCC4","KOBMYO","Kobresia myosuroides",72,43.3735
"1992-07-14","DCC4","POAGLA","Poa glauca ssp. rupicola",1,0.6024
"1992-07-14","DCC4","BAREEE",NaN,5,3.012
"1992-07-14","DCC4","DESCAE","Deschampsia cespitosa",1,0
"1992-07-29","WCC4","ARTSCO","Artemisia scopulorum",5,2.2422
"1992-07-29","WCC4","BISBIS","Polygonum bistortoides",17,7.6233
"1992-07-29","WCC4","BISVIV","Polygonum viviparum",14,6.278
"1992-07-29","WCC4","CALLEP","Caltha leptosepala",49,21.9731
"1992-07-29","WCC4","CLERHO","Rhodiola rhodantha",2,0.8969
"1992-07-29","WCC4","DODPUL","Dodecatheon pulchellum",4,1.7937
"1992-07-29","WCC4","GENALG","Gentiana algida",16,7.1749
"1992-07-29","WCC4","PEDGRO","Pedicularis groenlandica",1,0.4484
"1992-07-29","WCC4","RHOINT","Rhodiola integrifolia",6,2.6906
"1992-07-29","WCC4","CARAQU","Carex aquatilis var. stans",4,1.7937
"1992-07-29","WCC4","CARNIG","Carex nigricans",1,0
"1992-07-29","WCC4","CARNOV","Carex nova",1,0.4484
"1992-07-29","WCC4","CARSCO","Carex scopulorum var. scopulorum",94,42.1525
"1992-07-29","WCC4","DESCAE","Deschampsia cespitosa",6,2.6906
"1992-07-29","WCC4","JUNDRU","Juncus drummondii",1,0.4484
"1992-07-29","WCC4","BAREEE",NaN,2,0.8969
"1992-07-29","WCC4","LLOSER","Lloydia serotina",1,0.4484
"1992-07-14","DCC5","ACOROS","Geum rossii var. turbinatum",3,1.3825
"1992-07-14","DCC5","ALLGEY","Allium geyeri",3,1.3825
"1992-07-14","DCC5","AREFEN","Arenaria fendleri var. tweedyi",8,3.6866
"1992-07-14","DCC5","ARTSCO","Artemisia scopulorum",3,1.3825
"1992-07-14","DCC5","BISBIS","Polygonum bistortoides",1,0.4608
"1992-07-14","DCC5","CAMROT","Campanula rotundifolia",12,5.53
"1992-07-14","DCC5","CASOCC","Castilleja occidentalis",4,1.8433
"1992-07-14","DCC5","CERARV","Cerastium arvense ssp. strictum",1,0.4608
"1992-07-14","DCC5","DRAAUR","Draba aurea",1,0.4608
"1992-07-14","DCC5","DRACAN","Draba breweri var. cana",1,0.4608
"1992-07-14","DCC5","ERIARE","Eritrichium nanum",1,0.4608
"1992-07-14","DCC5","HYMACA","Tetraneuris acaulis var. caespitosa",5,2.3041
"1992-07-14","DCC5","LLOSER","Lloydia serotina",6,2.765
"1992-07-14","DCC5","MERLAN","Mertensia lanceolata",1,0
"1992-07-14","DCC5","MINOBT","Minuartia obtusiloba",9,4.1475
"1992-07-14","DCC5","OREALP","Oreoxis alpina ssp. alpina",13,5.9908
"1992-07-14","DCC5","PHLSIB","Phlox pulvinata",2,0.9217
"1992-07-14","DCC5","PRIANG","Primula angustifolia",1,0.4608
"1992-07-14","DCC5","SAXRHO","Saxifraga rhomboidea",1,0.4608
"1992-07-14","DCC5","SEDLAN","Sedum lanceolatum",1,0.4608
"1992-07-14","DCC5","SELDEN","Selaginella densa var. scopulorum",3,1.3825
"1992-07-14","DCC5","SILACA","Silene acaulis var. subacaulescens",1,0
"1992-07-14","DCC5","THLMON","Noccaea fendleri ssp. glauca",2,0.9217
"1992-07-14","DCC5","TRIDAS","Trifolium dasyphyllum",5,2.3041
"1992-07-14","DCC5","VIOADU","Viola adunca",1,0.4608
"1992-07-14","DCC5","CALPUR","Calamagrostis purpurascens",3,1.3825
"1992-07-14","DCC5","CARRUP","Carex rupestris var. drummondiana",49,22.5806
"1992-07-14","DCC5","FESBRA","Festuca brachyphylla",1,0
"1992-07-14","DCC5","KOBMYO","Kobresia myosuroides",73,33.6406
"1992-07-14","DCC5","POAGLA","Poa glauca ssp. rupicola",2,0.9217
"1992-07-14","DCC5","BAREEE",NaN,3,1.3825
"1992-07-29","WCC5","ALLGEY","Allium geyeri",1,0.578
"1992-07-29","WCC5","ARTSCO","Artemisia scopulorum",2,1.1561
"1992-07-29","WCC5","BISBIS","Polygonum bistortoides",13,7.5145
"1992-07-29","WCC5","BISVIV","Polygonum viviparum",6,3.4682
"1992-07-29","WCC5","CALLEP","Caltha leptosepala",25,14.4509
"1992-07-29","WCC5","CLERHO","Rhodiola rhodantha",3,1.7341
"1992-07-29","WCC5","DODPUL","Dodecatheon pulchellum",5,2.8902
"1992-07-29","WCC5","GENALG","Gentiana algida",8,4.6243
"1992-07-29","WCC5","POTDIV","Potentilla diversifolia",2,1.1561
"1992-07-29","WCC5","RHOINT","Rhodiola integrifolia",4,2.3121
"1992-07-29","WCC5","CARSCO","Carex scopulorum var. scopulorum",102,58.9595
"1992-07-29","WCC5","DESCAE","Deschampsia cespitosa",2,1.1561
"1992-07-10","DNN1","ACOROS","Geum rossii var. turbinatum",9,4.4554
"1992-07-10","DNN1","ALLGEY","Allium geyeri",11,5.4455
"1992-07-10","DNN1","ANTALP","Antennaria media",1,0
"1992-07-10","DNN1","AREFEN","Arenaria fendleri var. tweedyi",1,0.495
"1992-07-10","DNN1","ARTSCO","Artemisia scopulorum",9,4.4554
"1992-07-10","DNN1","BISBIS","Polygonum bistortoides",9,4.4554
"1992-07-10","DNN1","BISVIV","Polygonum viviparum",3,1.4851
"1992-07-10","DNN1","CAMROT","Campanula rotundifolia",11,5.4455
"1992-07-10","DNN1","CERARV","Cerastium arvense ssp. strictum",1,0
"1992-07-10","DNN1","DRAAUR","Draba aurea",1,0
"1992-07-10","DNN1","DRACAN","Draba breweri var. cana",1,0.495
"1992-07-10","DNN1","LLOSER","Lloydia serotina",7,3.4653
"1992-07-10","DNN1","MERLAN","Mertensia lanceolata",3,1.4851
"1992-07-10","DNN1","MINOBT","Minuartia obtusiloba",4,1.9802
"1992-07-10","DNN1","OREALP","Oreoxis alpina ssp. alpina",10,4.9505
"1992-07-10","DNN1","PRIANG","Primula angustifolia",1,0.495
"1992-07-10","DNN1","SELDEN","Selaginella densa var. scopulorum",1,0.495
"1992-07-10","DNN1","THLMON","Noccaea fendleri ssp. glauca",1,0.495
"1992-07-10","DNN1","TRIDAS","Trifolium dasyphyllum",2,0.9901
"1992-07-10","DNN1","VIOADU","Viola adunca",1,0.495
"1992-07-10","DNN1","CALPUR","Calamagrostis purpurascens",1,0
"1992-07-10","DNN1","CARRUP","Carex rupestris var. drummondiana",27,13.3663
"1992-07-10","DNN1","KOBMYO","Kobresia myosuroides",84,41.5842
"1992-07-10","DNN1","POAARC","Poa arctica ssp. grayana",3,1.4851
"1992-07-10","DNN1","TRISPI","Trisetum spicatum",1,0.495
"1992-07-10","DNN1","BAREEE",NaN,3,1.4851
"1992-07-28","WNN1","BISBIS","Polygonum bistortoides",4,2.7211
"1992-07-28","WNN1","BISVIV","Polygonum viviparum",9,6.1224
"1992-07-28","WNN1","CALLEP","Caltha leptosepala",20,13.6054
"1992-07-28","WNN1","CLERHO","Rhodiola rhodantha",11,7.483
"1992-07-28","WNN1","DODPUL","Dodecatheon pulchellum",5,3.4014
"1992-07-28","WNN1","GENALG","Gentiana algida",1,0.6803
"1992-07-28","WNN1","PEDGRO","Pedicularis groenlandica",3,2.0408
"1992-07-28","WNN1","RHOINT","Rhodiola integrifolia",2,1.3605
"1992-07-28","WNN1","CARSCO","Carex scopulorum var. scopulorum",84,57.1429
"1992-07-28","WNN1","DESCAE","Deschampsia cespitosa",3,2.0408
"1992-07-28","WNN1","GENPRO","Gentiana prostrata",1,0.6803
"1992-07-28","WNN1","KOBMYO","Kobresia myosuroides",2,1.3605
"1992-07-28","WNN1","UNKNOW","Unknown",2,1.3605
"1992-07-10","DNN2","ACOROS","Geum rossii var. turbinatum",17,7.2961
"1992-07-10","DNN2","ALLGEY","Allium geyeri",10,4.2918
"1992-07-10","DNN2","ANDSEP","Androsace septentrionalis",1,0
"1992-07-10","DNN2","ARTSCO","Artemisia scopulorum",1,0.4292
"1992-07-10","DNN2","BISBIS","Polygonum bistortoides",3,1.2876
"1992-07-10","DNN2","BISVIV","Polygonum viviparum",11,4.721
"1992-07-10","DNN2","CAMROT","Campanula rotundifolia",8,3.4335
"1992-07-10","DNN2","ERISIM","Erigeron simplex",2,0.8584
"1992-07-10","DNN2","ERIARE","Eritrichium nanum",1,0.4292
"1992-07-10","DNN2","LLOSER","Lloydia serotina",7,3.0043
"1992-07-10","DNN2","MERLAN","Mertensia lanceolata",10,4.2918
"1992-07-10","DNN2","MINBIF","Minuartia biflora",1,0.4292
"1992-07-10","DNN2","MINOBT","Minuartia obtusiloba",1,0.4292
"1992-07-10","DNN2","OREALP","Oreoxis alpina ssp. alpina",30,12.8755
"1992-07-10","DNN2","POTDIV","Potentilla diversifolia",2,0.8584
"1992-07-10","DNN2","SEDLAN","Sedum lanceolatum",1,0.4292
"1992-07-10","DNN2","SILACA","Silene acaulis var. subacaulescens",1,0.4292
"1992-07-10","DNN2","THLMON","Noccaea fendleri ssp. glauca",1,0.4292
"1992-07-10","DNN2","CAREPA","Carex heteroneura var. epapillosa",1,0
"1992-07-10","DNN2","CARRUP","Carex rupestris var. drummondiana",51,21.8884
"1992-07-10","DNN2","FESBRA","Festuca brachyphylla",4,1.7167
"1992-07-10","DNN2","KOBMYO","Kobresia myosuroides",62,26.6094
"1992-07-10","DNN2","POAALP","Poa alpina",4,1.7167
"1992-07-10","DNN2","POAARC","Poa arctica ssp. grayana",2,0.8584
"1992-07-10","DNN2","POAGLA","Poa glauca ssp. rupicola",2,0.8584
"1992-07-10","DNN2","BAREEE",NaN,1,0.4292
"1992-07-10","DNN2","DESCAE","Deschampsia cespitosa",1,0
"1992-07-10","DNN2","ERYNIV","Erysimum capitatum var. purshii",1,0
"1992-07-10","DNN2","GENALG","Gentiana algida",1,0
"1992-08-03","WNN2","ACOROS","Geum rossii var. turbinatum",4,2
"1992-08-03","WNN2","ALLGEY","Allium geyeri",1,0.5
"1992-08-03","WNN2","ARTSCO","Artemisia scopulorum",11,5.5
"1992-08-03","WNN2","BISBIS","Polygonum bistortoides",15,7.5
"1992-08-03","WNN2","BISVIV","Polygonum viviparum",2,1
"1992-08-03","WNN2","CALLEP","Caltha leptosepala",40,20
"1992-08-03","WNN2","CLERHO","Rhodiola rhodantha",1,0
"1992-08-03","WNN2","DODPUL","Dodecatheon pulchellum",4,2
"1992-08-03","WNN2","GENALG","Gentiana algida",21,10.5
"1992-08-03","WNN2","POTDIV","Potentilla diversifolia",2,1
"1992-08-03","WNN2","RHOINT","Rhodiola integrifolia",2,1
"1992-08-03","WNN2","CARNIG","Carex nigricans",1,0.5
"1992-08-03","WNN2","CARSCO","Carex scopulorum var. scopulorum",93,46.5
"1992-08-03","WNN2","DESCAE","Deschampsia cespitosa",3,1.5
"1992-08-03","WNN2","LLOSER","Lloydia serotina",1,0.5
"1992-07-13","DNN3","ACOROS","Geum rossii var. turbinatum",6,3.1915
"1992-07-13","DNN3","ALLGEY","Allium geyeri",10,5.3191
"1992-07-13","DNN3","AREFEN","Arenaria fendleri var. tweedyi",1,0
"1992-07-13","DNN3","ARTSCO","Artemisia scopulorum",3,1.5957
"1992-07-13","DNN3","BISBIS","Polygonum bistortoides",6,3.1915
"1992-07-13","DNN3","BISVIV","Polygonum viviparum",3,1.5957
"1992-07-13","DNN3","CAMROT","Campanula rotundifolia",11,5.8511
"1992-07-13","DNN3","CASOCC","Castilleja occidentalis",1,0
"1992-07-13","DNN3","DRAAUR","Draba aurea",1,0
"1992-07-13","DNN3","ERIARE","Eritrichium nanum",1,0
"1992-07-13","DNN3","HYMACA","Tetraneuris acaulis var. caespitosa",1,0.5319
"1992-07-13","DNN3","HYMGRA","Tetraneuris grandiflora",1,0
"1992-07-13","DNN3","LEWPYG","Lewisia pygmaea",2,1.0638
"1992-07-13","DNN3","LLOSER","Lloydia serotina",1,0.5319
"1992-07-13","DNN3","MINOBT","Minuartia obtusiloba",1,0.5319
"1992-07-13","DNN3","OREALP","Oreoxis alpina ssp. alpina",2,1.0638
"1992-07-13","DNN3","POTDIV","Potentilla diversifolia",1,0.5319
"1992-07-13","DNN3","SEDLAN","Sedum lanceolatum",2,1.0638
"1992-07-13","DNN3","CAREPA","Carex heteroneura var. epapillosa",1,0
"1992-07-13","DNN3","CARRUP","Carex rupestris var. drummondiana",49,26.0638
"1992-07-13","DNN3","FESBRA","Festuca brachyphylla",8,4.2553
"1992-07-13","DNN3","KOBMYO","Kobresia myosuroides",73,38.8298
"1992-07-13","DNN3","POAARC","Poa arctica ssp. grayana",1,0.5319
"1992-07-13","DNN3","POAGLA","Poa glauca ssp. rupicola",2,1.0638
"1992-07-13","DNN3","DESCAE","Deschampsia cespitosa",6,3.1915
"1992-07-13","DNN3","LUZSPI","Luzula spicata",1,0
"1992-07-13","DNN3","AGRTRA","Elymus trachycaulus ssp. trachycaulus",1,0
"1992-08-03","WNN3","ACOROS","Geum rossii var. turbinatum",2,0.8475
"1992-08-03","WNN3","ALLGEY","Allium geyeri",1,0
"1992-08-03","WNN3","ARTSCO","Artemisia scopulorum",6,2.5424
"1992-08-03","WNN3","BISBIS","Polygonum bistortoides",8,3.3898
"1992-08-03","WNN3","BISVIV","Polygonum viviparum",5,2.1186
"1992-08-03","WNN3","CALLEP","Caltha leptosepala",53,22.4576
"1992-08-03","WNN3","CLERHO","Rhodiola rhodantha",1,0.4237
"1992-08-03","WNN3","DODPUL","Dodecatheon pulchellum",8,3.3898
"1992-08-03","WNN3","GENALG","Gentiana algida",20,8.4746
"1992-08-03","WNN3","POTDIV","Potentilla diversifolia",1,0
"1992-08-03","WNN3","RHOINT","Rhodiola integrifolia",8,3.3898
"1992-08-03","WNN3","CARSCO","Carex scopulorum var. scopulorum",115,48.7288
"1992-08-03","WNN3","DESCAE","Deschampsia cespitosa",9,3.8136
"1992-08-03","WNN3","BAREEE",NaN,1,0.4237
"1992-08-03","WNN3","POAALP","Poa alpina",1,0
"1992-07-14","DNN4","ACOROS","Geum rossii var. turbinatum",6,2.5
"1992-07-14","DNN4","ALLGEY","Allium geyeri",2,0.8333
"1992-07-14","DNN4","AREFEN","Arenaria fendleri var. tweedyi",24,10
"1992-07-14","DNN4","ARTSCO","Artemisia scopulorum",4,1.6667
"1992-07-14","DNN4","BISBIS","Polygonum bistortoides",4,1.6667
"1992-07-14","DNN4","BISVIV","Polygonum viviparum",3,1.25
"1992-07-14","DNN4","CAMROT","Campanula rotundifolia",10,4.1667
"1992-07-14","DNN4","DRAAUR","Draba aurea",3,1.25
"1992-07-14","DNN4","ERIARE","Eritrichium nanum",2,0.8333
"1992-07-14","DNN4","HYMACA","Tetraneuris acaulis var. caespitosa",1,0.4167
"1992-07-14","DNN4","LLOSER","Lloydia serotina",12,5
"1992-07-14","DNN4","MINOBT","Minuartia obtusiloba",10,4.1667
"1992-07-14","DNN4","OREALP","Oreoxis alpina ssp. alpina",15,6.25
"1992-07-14","DNN4","PHLSIB","Phlox pulvinata",4,1.6667
"1992-07-14","DNN4","PRIANG","Primula angustifolia",1,0.4167
"1992-07-14","DNN4","SAXRHO","Saxifraga rhomboidea",1,0.4167
"1992-07-14","DNN4","SEDLAN","Sedum lanceolatum",3,1.25
"1992-07-14","DNN4","SILACA","Silene acaulis var. subacaulescens",4,1.6667
"1992-07-14","DNN4","TRIDAS","Trifolium dasyphyllum",5,2.0833
"1992-07-14","DNN4","CALPUR","Calamagrostis purpurascens",2,0.8333
"1992-07-14","DNN4","CARRUP","Carex rupestris var. drummondiana",32,13.3333
"1992-07-14","DNN4","FESBRA","Festuca brachyphylla",2,0.8333
"1992-07-14","DNN4","KOBMYO","Kobresia myosuroides",85,35.4167
"1992-07-14","DNN4","POAARC","Poa arctica ssp. grayana",1,0.4167
"1992-07-14","DNN4","POAGLA","Poa glauca ssp. rupicola",2,0.8333
"1992-07-14","DNN4","TRISPI","Trisetum spicatum",1,0.4167
"1992-07-14","DNN4","BAREEE",NaN,1,0.4167
"1992-08-03","WNN4","ACOROS","Geum rossii var. turbinatum",7,2.5455
"1992-08-03","WNN4","ARTSCO","Artemisia scopulorum",25,9.0909
"1992-08-03","WNN4","BISBIS","Polygonum bistortoides",18,6.5455
"1992-08-03","WNN4","BISVIV","Polygonum viviparum",6,2.1818
"1992-08-03","WNN4","CALLEP","Caltha leptosepala",47,17.0909
"1992-08-03","WNN4","DODPUL","Dodecatheon pulchellum",5,1.8182
"1992-08-03","WNN4","GENALG","Gentiana algida",26,9.4545
"1992-08-03","WNN4","RHOINT","Rhodiola integrifolia",11,4
"1992-08-03","WNN4","CARNIG","Carex nigricans",1,0.3636
"1992-08-03","WNN4","CARSCO","Carex scopulorum var. scopulorum",111,40.3636
"1992-08-03","WNN4","DESCAE","Deschampsia cespitosa",10,3.6364
"1992-08-03","WNN4","BAREEE",NaN,1,0.3636
"1992-08-03","WNN4","POAALP","Poa alpina",5,1.8182
"1992-08-03","WNN4","KOBMYO","Kobresia myosuroides",2,0.7273
"1992-08-03","WNN4","STEUMB","Stellaria umbellata",1,0
"1992-08-03","WNN4","CERARV","Cerastium arvense ssp. strictum",1,0
"1992-08-03","WNN4","TRISPI","Trisetum spicatum",1,0
"1992-07-14","DNN5","ALLGEY","Allium geyeri",6,2.3346
"1992-07-14","DNN5","ANTALP","Antennaria media",1,0.3891
"1992-07-14","DNN5","AREFEN","Arenaria fendleri var. tweedyi",18,7.0039
"1992-07-14","DNN5","ARTSCO","Artemisia scopulorum",4,1.5564
"1992-07-14","DNN5","BISBIS","Polygonum bistortoides",6,2.3346
"1992-07-14","DNN5","BISVIV","Polygonum viviparum",2,0.7782
"1992-07-14","DNN5","CAMROT","Campanula rotundifolia",6,2.3346
"1992-07-14","DNN5","CASOCC","Castilleja occidentalis",1,0
"1992-07-14","DNN5","DRAAUR","Draba aurea",2,0.7782
"1992-07-14","DNN5","ERIARE","Eritrichium nanum",3,1.1673
"1992-07-14","DNN5","HYMACA","Tetraneuris acaulis var. caespitosa",9,3.5019
"1992-07-14","DNN5","LEWPYG","Lewisia pygmaea",1,0.3891
"1992-07-14","DNN5","LLOSER","Lloydia serotina",10,3.8911
"1992-07-14","DNN5","MINOBT","Minuartia obtusiloba",5,1.9455
"1992-07-14","DNN5","OREALP","Oreoxis alpina ssp. alpina",14,5.4475
"1992-07-14","DNN5","PHLSIB","Phlox pulvinata",2,0.7782
"1992-07-14","DNN5","SEDLAN","Sedum lanceolatum",1,0.3891
"1992-07-14","DNN5","SELDEN","Selaginella densa var. scopulorum",2,0.7782
"1992-07-14","DNN5","TRIDAS","Trifolium dasyphyllum",2,0.7782
"1992-07-14","DNN5","CALPUR","Calamagrostis purpurascens",1,0.3891
"1992-07-14","DNN5","CARRUP","Carex rupestris var. drummondiana",52,20.2335
"1992-07-14","DNN5","FESBRA","Festuca brachyphylla",1,0.3891
"1992-07-14","DNN5","KOBMYO","Kobresia myosuroides",100,38.9105
"1992-07-14","DNN5","POAARC","Poa arctica ssp. grayana",1,0.3891
"1992-07-14","DNN5","POAGLA","Poa glauca ssp. rupicola",3,1.1673
"1992-07-14","DNN5","TRISPI","Trisetum spicatum",2,0.7782
"1992-07-14","DNN5","BAREEE",NaN,3,1.1673
"1992-08-03","WNN5","ACOROS","Geum rossii var. turbinatum",1,0.4762
"1992-08-03","WNN5","ARTSCO","Artemisia scopulorum",2,0.9524
"1992-08-03","WNN5","BISBIS","Polygonum bistortoides",17,8.0952
"1992-08-03","WNN5","BISVIV","Polygonum viviparum",4,1.9048
"1992-08-03","WNN5","CALLEP","Caltha leptosepala",38,18.0952
"1992-08-03","WNN5","CLERHO","Rhodiola rhodantha",2,0.9524
"1992-08-03","WNN5","DODPUL","Dodecatheon pulchellum",3,1.4286
"1992-08-03","WNN5","GENALG","Gentiana algida",10,4.7619
"1992-08-03","WNN5","POTDIV","Potentilla diversifolia",1,0.4762
"1992-08-03","WNN5","PEDGRO","Pedicularis groenlandica",3,1.4286
"1992-08-03","WNN5","RHOINT","Rhodiola integrifolia",4,1.9048
"1992-08-03","WNN5","CARNIG","Carex nigricans",1,0.4762
"1992-08-03","WNN5","CARSCO","Carex scopulorum var. scopulorum",97,46.1905
"1992-08-03","WNN5","DESCAE","Deschampsia cespitosa",18,8.5714
"1992-08-03","WNN5","JUNDRU","Juncus drummondii",4,1.9048
"1992-08-03","WNN5","BAREEE",NaN,2,0.9524
"1992-08-03","WNN5","GENPRO","Gentiana prostrata",1,0
"1992-08-03","WNN5","KOBMYO","Kobresia myosuroides",3,1.4286
"1992-07-09","DNP1","ACOROS","Geum rossii var. turbinatum",9,3.6735
"1992-07-09","DNP1","ALLGEY","Allium geyeri",20,8.1633
"1992-07-09","DNP1","ANTALP","Antennaria media",1,0.4082
"1992-07-09","DNP1","AREFEN","Arenaria fendleri var. tweedyi",1,0.4082
"1992-07-09","DNP1","ARTSCO","Artemisia scopulorum",2,0.8163
"1992-07-09","DNP1","BISBIS","Polygonum bistortoides",8,3.2653
"1992-07-09","DNP1","CAMROT","Campanula rotundifolia",13,5.3061
"1992-07-09","DNP1","DRAAUR","Draba aurea",1,0
"1992-07-09","DNP1","DRACAN","Draba breweri var. cana",1,0.4082
"1992-07-09","DNP1","ERIARE","Eritrichium nanum",1,0
"1992-07-09","DNP1","HYMACA","Tetraneuris acaulis var. caespitosa",1,0.4082
"1992-07-09","DNP1","LEWPYG","Lewisia pygmaea",2,0.8163
"1992-07-09","DNP1","LLOSER","Lloydia serotina",2,0.8163
"1992-07-09","DNP1","MERLAN","Mertensia lanceolata",5,2.0408
"1992-07-09","DNP1","MINBIF","Minuartia biflora",3,1.2245
"1992-07-09","DNP1","MINOBT","Minuartia obtusiloba",1,0.4082
"1992-07-09","DNP1","OREALP","Oreoxis alpina ssp. alpina",11,4.4898
"1992-07-09","DNP1","SAXRHO","Saxifraga rhomboidea",1,0.4082
"1992-07-09","DNP1","SEDLAN","Sedum lanceolatum",12,4.898
"1992-07-09","DNP1","SELDEN","Selaginella densa var. scopulorum",4,1.6327
